0.06405973570496716,0.9135317497856691,-0.9270592483255827,-0.256392794157327,0.9504235983483683,-0.02849723912195036,0.17362495837051914,0
0.060813796638933076,0.9223215118091798,-0.931023796482218,-0.24441734886875183,0.9533070469970583,-0.032043462589089716,0.1744679059971219,1.000002
0.05522349355360307,0.9214941138184815,-0.9171477250261436,-0.2486756054819276,0.952228846218364,-0.029711312463440272,0.17475098162682684,2.000004
0.051953735936462325,0.9153850230907586,-0.9024951917384001,-0.25375282197504373,0.9510031851350855,-0.027045988754256754,0.17455933574269086,3.000006
0.047094815639720844,0.9115008910981507,-0.8899690414851021,-0.2597227397569548,0.9494900112012843,-0.024820462329632604,0.17434667112356733,4.000008
0.04047906412722052,0.8954485880454058,-0.8795492978389512,-0.2707982653619272,0.9462135075594572,-0.02197012879854543,0.1756861150733749,5.0000100000000005
0.03249749675599588,0.8899991971940965,-0.8703228182607715,-0.27620576126933527,0.9442297004949554,-0.018683341637765045,0.17830194303506633,6.000012000000001
0.02537533934902579,0.8782923538185166,-0.8621172053268515,-0.2855245952381154,0.9410314163483909,-0.01605960138450746,0.18076965498341357,7.000014000000001
0.020704251638142025,0.8745166902364667,-0.8478064875161407,-0.2912586788047343,0.9393488131404377,-0.013365682028056389,0.1805922141635589,8.000016
0.030131838305011212,0.8609827944223499,-0.8314687539812025,-0.2950872828229676,0.9385154586710097,-0.008814277876446905,0.17898194841161677,9.000018
0.0336341795990798,0.8526518481848591,-0.8188755926688533,-0.2922078631496182,0.9398598694968875,-0.002694819780940132,0.17683531425927457,10.000020000000001
0.045888295749969554,0.8268699567745751,-0.8126828859255875,-0.28855623850409096,0.9410313879012989,0.009557091666984098,0.17636293886129883,11.000022000000001
0.05049289376303584,0.8149235772867214,-0.8035998957062519,-0.28315986497371737,0.9425952898121411,0.019828122294588548,0.17590183642674956,12.000024000000002
0.06354712714684965,0.7968934617600621,-0.7979004931937008,-0.28354902938639187,0.9427277437904344,0.029678671654938326,0.17315751635615004,13.000026000000002
0.06528608110323274,0.7839269737333255,-0.7882381485223318,-0.2820273622671144,0.9428718697035634,0.0398899426376345,0.17280624042761578,14.000028000000002
0.07819024179486211,0.7645185154004815,-0.7766863709022065,-0.2828840207509055,0.9427635974413118,0.04767074835034317,0.170002734963399,15.000030000000002
0.07472546777369726,0.7568087057872698,-0.7646167403947035,-0.28397526343380325,0.9419989132549423,0.0545743448645066,0.1703459364552594,16.000032
0.08098215936325802,0.7404808399893216,-0.7523517547864117,-0.2832811371612725,0.9419586306589597,0.061520470192933205,0.16935456062047569,17.000034
0.07830577784657526,0.7364616526567392,-0.7391750684398914,-0.2873656458254674,0.9406016630261135,0.06420840424832044,0.16901709361986567,18.000035999999998
0.07700415226583031,0.7277684063110593,-0.7260357287655015,-0.2866288918775679,0.9404763185722675,0.06931066805052762,0.16895029991148686,19.000037999999996
0.07534284861389083,0.7259451637458976,-0.7119185420812626,-0.2899523425225405,0.9395704581948615,0.0711954804709452,0.16752968905152502,20.000039999999995
0.07366337821904362,0.717381783417803,-0.698208347196053,-0.2916175348839275,0.9388589892851225,0.07521943650826984,0.16686835517292595,21.000041999999993
0.07655321187630419,0.7158446066193509,-0.681607864553055,-0.293233966698968,0.9383720714146793,0.07881766458212269,0.16510442790165142,22.000043999999992
0.08465996911212151,0.7126450765803068,-0.6658250069538775,-0.29033032590547153,0.9394420874475496,0.08345490603049485,0.16183987410788014,23.00004599999999
0.0851063102679045,0.706709404262543,-0.6548646393474034,-0.28600990244707614,0.9410122952927003,0.08710005913476929,0.1584543325658794,24.00004799999999
0.07874579093870758,0.7206456732868272,-0.6464089763288472,-0.2789923577051593,0.9436587482307961,0.0855354088456284,0.1560612862410611,25.000049999999987
0.08270868280386615,0.7188119616369109,-0.6341590893213609,-0.27553253947863054,0.9449263565065096,0.08648195457235086,0.15400283114649296,26.000051999999986
0.07670370314538956,0.7357226658306336,-0.6263821669333451,-0.26933717827878545,0.9470088194221429,0.08210773746396309,0.1545642254276513,27.000053999999984
0.07453533242075937,0.7354928034533141,-0.6111145029390799,-0.2693243187578853,0.947455257477747,0.08374361010209312,0.15093029573430897,28.000055999999983
